theme_number,theme_name,chapter_number,chapter_name,question_id,question_number,points,question_text,options,correct_answers,comment,image_paths,video_paths,url
Thema 1.1.,Gefahrenlehre,1.1.07 Kapitel,Besondere Verkehrssituationen,1.1.07-201-M,1.1.07-201-M,4 Punkte,Wie verhalten Sie sich in dieser Situation richtig?,A. Ich bremse sehr stark ab; B. Ich hupe und fahre weiter; C. Ich weiche nach rechts aus,A. Ich bremse sehr stark ab,"Der Radfahrer von links scheint nicht zu bremsen, deswegen bremse stark ab.",images/1_1_07-201-M.png,videos/1_1_07-201-M.mp4,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.07-besondere-verkehrssituationen/1.1.07-201-M
Thema 1.1.,Gefahrenlehre,1.1.07 Kapitel,Besondere Verkehrssituationen,1.1.07-202-M,1.1.07-202-M,4 Punkte,Warum müssen Sie jetzt bremsen?,A. Wegen [des Radfahrers]; B. Wegen [des roten Fahrzeugs]; C. Wegen der Haltestelle,A. Wegen [des Radfahrers],"Weil der Radfahrer auf deinen Fahrstreifen möchte, bremse wegen des Radfahrers.",images/1_1_07-202-M.png,videos/1_1_07-202-M.mp4,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.07-besondere-verkehrssituationen/1.1.07-202-M
Thema 1.1.,Gefahrenlehre,1.1.07 Kapitel,Besondere Verkehrssituationen,1.1.07-203-M,1.1.07-203-M,4 Punkte,Worauf müssen Sie jetzt achten?,A. Auf [den Radfahrer] links; B. Auf [die Radfahrerin] rechts; C. Auf den [blauen] Pkw,A. Auf [den Radfahrer] links; B. Auf [die Radfahrerin] rechts,Der rechte Radfahrer fährt auf die Fahrbahn. Links fährt ein Radfahrer den wir infolge unseres Abbiegevorgangs zuerst fahren lassen müssen.,images/1_1_07-203-M.png,videos/1_1_07-203-M.mp4,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.07-besondere-verkehrssituationen/1.1.07-203-M
Thema 1.1.,Gefahrenlehre,1.1.07 Kapitel,Besondere Verkehrssituationen,1.1.07-204-M,1.1.07-204-M,4 Punkte,Womit sollten Sie in dieser Situation rechnen?,A. Der Fahrer des [gelben] Pkws übersieht mich; B. Auf der Fahrbahn befindet sich Rollsplitt; C. Der Traktor vor mir biegt nach rechts ab,A. Der Fahrer des [gelben] Pkws übersieht mich; B. Auf der Fahrbahn befindet sich Rollsplitt,"Da Sie hinter einem großen Fahrzeug fahren, kann es schnell passieren, dass Sie vom Gegenverkehr übersehen werden. Das Gefahrzeichen warnt vor Rollsplitt auf der Fahrbahn.",images/1_1_07-204-M.png,videos/1_1_07-204-M.mp4,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.07-besondere-verkehrssituationen/1.1.07-204-M
Thema 1.1.,Gefahrenlehre,1.1.07 Kapitel,Besondere Verkehrssituationen,1.1.07-205-M,1.1.07-205-M,5 Punkte,Sie fahren außerorts. Wie verhalten Sie sich in dieser Situation richtig?,"A. Ich fahre erst weiter, nachdem ich mich überzeugt habe, dass die Straße frei ist; B. Ich muss mich nicht erst überzeugen, dass die Straße frei ist, da [die Radfahrerin] fährt; C. Ich darf den Radweg nicht weiter benutzen","A. Ich fahre erst weiter, nachdem ich mich überzeugt habe, dass die Straße frei ist","Es handelt sich hierbei um keinen geschützten Radweg. Somit darfst du den Radweg weiter benutzen.
Beim Auffahren auf eine andere Straße, musst du dich überzeugen, dass diese frei ist. Hier ist ein ""Vorfahrt gewähren""-Schild. Die Verkehrsteilnehmer auf der Querstraße haben also Vorfahrt und du musst warten. Du solltest dich selbst davon überzeugen, dass die Straße frei ist.
Das Überqueren der Straße muss dennoch durch dich abgesichert werden.",images/1_1_07-205-M.png,videos/1_1_07-205-M.mp4,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.07-besondere-verkehrssituationen/1.1.07-205-M
Thema 1.1.,Gefahrenlehre,1.1.07 Kapitel,Besondere Verkehrssituationen,1.1.07-206-M,1.1.07-206-M,4 Punkte,Warum sollten Sie jetzt bremsbereit sein?,A. Weil der Fahrer des braunen Fahrzeugs aussteigen könnte; B. Weil [die Fußgängerin] auf die Straße laufen könnte; C. Weil der Bus auf meinen Fahrstreifen fahren könnte,A. Weil der Fahrer des braunen Fahrzeugs aussteigen könnte,"Das braune Fahrzeug hat gerade angehalten, die Gefahr ist hoch, dass im nächsten Moment eine Person eilig und unvorsichtig aussteigt. Deshalb musst du bremsbereit sein.",images/1_1_07-206-M.png,videos/1_1_07-206-M.mp4,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.07-besondere-verkehrssituationen/1.1.07-206-M
Thema 1.1.,Gefahrenlehre,1.1.07 Kapitel,Besondere Verkehrssituationen,1.1.07-207-M,1.1.07-207-M,4 Punkte,Wie verhalten Sie sich in dieser Situation richtig?,A. Ich führe eine Gefahrbremsung durch; B. Ich fahre bremsbereit weiter; C. Ich weiche nach rechts aus,A. Ich führe eine Gefahrbremsung durch,"Der Radfahrer fährt offensichtlich ohne Beachten der Verkehrssituation und ohne zu bremsen über die Straße. Führe eine Gefahrenbremsung durch, um eine Kollision zu vermeiden.",images/1_1_07-207-M.png,videos/1_1_07-207-M.mp4,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.07-besondere-verkehrssituationen/1.1.07-207-M
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-001,1.1.09-001,4 Punkte,Ein Kraftfahrer hat zu viel Alkohol getrunken und darf deshalb nicht mehr fahren. Wie kann er seine Fahrtüchtigkeit kurzfristig nicht wiederherstellen?,A. - eine halbe Stunde schläft; B. - zwei Tassen starken Kaffee trinkt; C. - eine halbe Stunde spazieren geht,A. - eine halbe Stunde schläft; B. - zwei Tassen starken Kaffee trinkt; C. - eine halbe Stunde spazieren geht,"Kurzfristig können Sie Ihre Fahrtüchtigkeit nach starkem Konsum von Alkohol nicht wiederherstellen. Weder etwas Schlaf noch ein Spaziergang reichen dafür aus. Die Alkoholkonzentration im Blut ändert sich auch nicht durch das Trinken von starkem Kaffee. Pro Stunde baut der Körper nur etwa 0,1 Promille Alkohol ab.",,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-001
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-003,1.1.09-003,4 Punkte,Welche Mittel können die Fahrtüchtigkeit ähnlich beeinträchtigen wie Alkohol?,A. Bestimmte Medikamente und berauschende Mittel; B. Eine Tasse Kaffee; C. Eine Tasse Tee,A. Bestimmte Medikamente und berauschende Mittel,"Vor allem Drogen verändern die Wahrnehmung und beeinträchtigen die Fähigkeit, schnell und angemessen zu reagieren. Deswegen verursacht Drogenkonsum jeder Art Fahruntüchtigkeit. Auch manche Medikamente können zum Führen von Kraftfahrzeugen ungeeignet machen. Wenn Sie Medikamente vom Arzt verordnet bekommen, achten Sie auf entsprechende Hinweise im Beipackzettel.",,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-003
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-004,1.1.09-004,4 Punkte,Wodurch kann die Fahrtüchtigkeit herabgesetzt werden?,A. Durch Übermüdung; B. Durch Alkohol und andere berauschende Mittel; C. Durch bestimmte Medikamente,A. Durch Übermüdung; B. Durch Alkohol und andere berauschende Mittel; C. Durch bestimmte Medikamente,"Alles, was die Sinnesorgane negativ beeinflusst, kann die Fahrtüchtigkeit herabsetzen. Neben Drogen zählen hierzu auch Medikamente , weswegen Sie vor der Einnahme die Packungsbeilage lesen sollten. Bei einem Blutalkoholspiegel von 0,3 Promille kann bereits von Fahruntüchtigkeit gesprochen werden. Zu den häufigsten Unfallursachen gehört Übermüdung. Hierbei lassen Aufmerksamkeit und Konzentration nach, und es kann zum sogenannten Sekundenschlaf kommen.",,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-004
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-006,1.1.09-006,4 Punkte,"Wie lange dauert es im Allgemeinen, bis 1,0 Promille Alkohol im Blut abgebaut ist?",A. 10 Stunden; B. 5 Stunden; C. 1 Stunde,A. 10 Stunden,"Die Faustregel gilt: Pro Stunde baut der menschliche Körper etwa 0,1 Promille Alkohol ab. Nach zehn Stunden sind somit 1,0 Promille vollständig abgebaut.",,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-006
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-007,1.1.09-007,4 Punkte,Was kann die berauschende Wirkung von Alkohol verstärken?,"A. Schlaf-, Schmerz- oder Beruhigungsmittel; B. Trinken auf ""nüchternen"" Magen; C. '""Sturztrunk""'","A. Schlaf-, Schmerz- oder Beruhigungsmittel; B. Trinken auf ""nüchternen"" Magen; C. '""Sturztrunk""'","Die Wirkung von Alkohol wird durch Medikamente verstärkt. Besonders große Mengen Alkohol in Kombination mit Schlaf-, Schmerz- oder Beruhigungsmitteln können lebensbedrohlich sein. Trinken Sie Alkohol auf nüchternen Magen oder konsumieren Sie eine große Menge Alkohol in einer kurzen Zeitspanne, gelangt der Alkohol sofort in Ihr Blut: Sie sind schlagartig sturzbetrunken.",,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-007
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-008,1.1.09-008,4 Punkte,Wozu können bereits geringe Mengen Alkohol führen?,A. Zu verzögerter Reaktion; B. Zu riskanter Fahrweise; C. Zu einem Nachlassen der Hör- und Sehleistung,A. Zu verzögerter Reaktion; B. Zu riskanter Fahrweise; C. Zu einem Nachlassen der Hör- und Sehleistung,"Bereits geringe Alkoholmengen wirken auf Ihr zentrales Nervensystem und verschlechtern Ihre Wahrnehmung: Ihre Hör- und Sehfähigkeit, Ihre Reaktions- und Leistungsfähigkeit, Ihren Gleichgewichtssinn. Ihre Risikobereitschaft wächst, Gefahren werden von Ihnen nicht mehr erkannt. Sie glauben, fahrtüchtig zu sein, auch wenn das nicht zutrifft.",,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-008
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-009,1.1.09-009,4 Punkte,Was können Drogen bewirken?,"A. Rauschzustände; B. Abhängigkeit, Sucht; C. Anhaltende Verbesserung der körperlichen und geistigen Leistungsfähigkeit","A. Rauschzustände; B. Abhängigkeit, Sucht","Wirkstoffe von Drogen beeinträchtigen das zentrale Nervensystem und verfälschen die Sinneswahrnehmung. Obwohl Sie sich unter Drogeneinfluss leistungsfähiger fühlen, wird Ihre reale Leistungsfähigkeit gesenkt und macht Sie fahruntüchtig. Im Vergleich mit anderen Rauschmitteln machen Drogen schneller abhängig.",,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-009
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-010,1.1.09-010,4 Punkte,Bei welchen Drogen kann schon einmaliger Konsum zu vorübergehender Fahruntüchtigkeit führen?,"A. Haschisch, Marihuana; B. Heroin, Kokain, Amphetamine; C. LSD","A. Haschisch, Marihuana; B. Heroin, Kokain, Amphetamine; C. LSD",Schon der Drogenkonsum in kleinen Mengen führt zur vorübergehenden Fahruntüchtigkeit. Anders als beim Alkohol gibt es bei Drogen keine Grenzwerte. Fahren unter Drogeneinfluss kann den Verlust Ihres Führerscheins bedeuten.,,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-010
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-014,1.1.09-014,4 Punkte,Wann ist ein Drogenabhängiger zum Führen von Kraftfahrzeugen wieder geeignet?,"A. Erst wenn er mindestens 1 Jahr lang nachweisbar drogenfrei ist und zu erwarten ist, dass er nicht rückfällig wird; B. Wenn er seit 1 Monat kein Rauschgift genommen hat; C. Wenn er seit 6 Monaten kein Rauschgift genommen hat","A. Erst wenn er mindestens 1 Jahr lang nachweisbar drogenfrei ist und zu erwarten ist, dass er nicht rückfällig wird","Wer beim Autofahren unter Drogen erwischt wurde, muss seinen Führerschein abgeben. Liegt eine Drogenabhängigkeit vor, muss der Betroffene ein ganzes Jahr drogenfrei gelebt haben, bevor er seinen Führerschein zurückerhalten kann. Den Nachweis darüber erteilt die Begutachterstelle für Fahreignung (BfF) in einem Gutachten.",,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-014
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-015,1.1.09-015,4 Punkte,Wie wird der berauschende Wirkstoff von Haschisch im Körper abgebaut?,"A. Ungleichmäßig, zeitlich nicht abschätzbar; B. Gleichmäßig, 0,1 Promille je Stunde; C. Gleichmäßig, 0,1 Gramm je Stunde","A. Ungleichmäßig, zeitlich nicht abschätzbar",Drogen wie Haschisch werden im Körper nicht gleichmäßig abgebaut - im Unterschied etwa zu Alkohol. Man kann daher keine verlässliche Voraussage diesbezüglich treffen.,,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-015
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-017,1.1.09-017,4 Punkte,"Welche Folgen kann es haben, wenn man unter Einwirkung von Drogen (wie z. B. Haschisch, Heroin, Kokain) ein Kraftfahrzeug führt?",A. Entzug der Fahrerlaubnis oder Fahrverbot; B. Geld- und/oder Freiheitsstrafe; C. Anordnung einer medizinisch-psychologischen Untersuchung,A. Entzug der Fahrerlaubnis oder Fahrverbot; B. Geld- und/oder Freiheitsstrafe; C. Anordnung einer medizinisch-psychologischen Untersuchung,"Das Führen eines Fahrzeuges unter Einwirkung von Drogen wie Haschisch, Kokain oder Heroin kann zur Folge haben: den Entzug der Fahrerlaubnis, eine Geldstrafe und/ oder eine Freiheitsstrafe. Der Freiheitsentzug kann bei Gefährdung anderer Personen bis zu fünf Jahre betragen. Die erneute Erteilung einer Fahrerlaubnis erfordert eine medizinisch-psychologische Untersuchung (MPU).",,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-017
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-018,1.1.09-018,4 Punkte,Was kann Haschischkonsum bewirken?,A. Rausch mit gefährlichen Sinnestäuschungen und Herabsetzung des Reaktionsvermögens; B. Rausch mit Verwirrtheitszuständen und Depressionen; C. Verbesserte Zeiteinschätzung,A. Rausch mit gefährlichen Sinnestäuschungen und Herabsetzung des Reaktionsvermögens; B. Rausch mit Verwirrtheitszuständen und Depressionen,"Der Konsum von Haschisch führt zu Rauschzuständen, in welchen das Gefühl für Zeit und Raum verloren geht. Die Aufmerksamkeit ist herabgesetzt, die Wahrnehmung der Umgebung deutlich verschleiert. Es kann zu Sinnestäuschungen und Verwirrtheitszuständen sowie Halluzinationen kommen.",,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-018
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-019,1.1.09-019,4 Punkte,Welche Auswirkungen kann Haschischkonsum haben?,A. Das Gefahrenbewusstsein kann abnehmen; B. Fehler bei der Verarbeitung von Informationen können zunehmen; C. Fehleinschätzungen von Geschwindigkeit und Entfernung können eintreten,A. Das Gefahrenbewusstsein kann abnehmen; B. Fehler bei der Verarbeitung von Informationen können zunehmen; C. Fehleinschätzungen von Geschwindigkeit und Entfernung können eintreten,"Der Konsum von Haschisch versetzt den Anwender in einen Rauschzustand, in welchem die Fähigkeit, Risiken einzuschätzen abhanden kommt. Auch das Gefühl für Zeit und Ort geht verloren, Halluzinationen sowie Sinnestäuschungen können die Folge sein. Entfernungen und Geschwindigkeiten können nicht mehr richtig eingeschätzt werden. Die Risikobereitschaft sowie die Neigung zu Fehleinschätzungen steigen rapide.",,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-019
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-021,1.1.09-021,4 Punkte,Für wen besteht ein Alkoholverbot beim Führen von Kraftfahrzeugen?,A. Für alle Kraftfahrer unter 21 Jahren; B. Für alle Kraftfahrer in der Probezeit; C. Für alle Kraftfahrer,A. Für alle Kraftfahrer unter 21 Jahren; B. Für alle Kraftfahrer in der Probezeit,"In der Probezeit oder vor Vollendung des 21. Lebensjahres gilt für Sie vor jedem Fahrtantritt und während des Führens eines Kraftfahrzeugs eine Grenze von 0,0 Promille: ein absolutes Alkoholverbot.",,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-021
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-022,1.1.09-022,4 Punkte,Dürfen Kraftfahrer beim Führen von Kraftfahrzeugen während der Probezeit unter der Wirkung alkoholischer Getränke stehen?,"A. Nein, in keinem Fall; B. Ja, bis 0,5 Promille ohne alkoholbedingte Fahrauffälligkeit; C. Ja, bis 0,3 Promille ohne alkoholbedingte Fahrauffälligkeit","A. Nein, in keinem Fall","Während der Probezeit dürfen Sie keinerlei Alkohol trinken, wenn Sie ein Kraftfahrzeug führen möchten. Generell sollten Sie sich bei der Teilnahme am Straßenverkehr an 0,0 Promille halten.",,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-022
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-024,1.1.09-024,4 Punkte,Warum kann die Fahrtüchtigkeit bereits durch geringe Mengen Alkohol beeinträchtigt werden?,A. Weil sich das Sichtfeld der Augen verkleinert; B. Weil sich das räumliche Sehen verschlechtert; C. Weil sich die Reaktionszeit verkürzt,A. Weil sich das Sichtfeld der Augen verkleinert; B. Weil sich das räumliche Sehen verschlechtert,"Bereits geringe Mengen Alkohol wirken sich negativ auf das Sehvermögen, die Reaktionsfähigkeit sowie das Wahrnehmungsvermögen aus. Die Bereitschaft zu unüberlegtem Handeln steigt und auch die Abschätzung von Entfernungen sowie die Aufmerksamkeit verschlechtern sich.",,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-024
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-025,1.1.09-025,4 Punkte,Welche Auswirkung kann der Konsum von Cannabisprodukten auf das Fahrverhalten haben?,A. Die Aufmerksamkeit für das Verkehrsgeschehen nimmt ab; B. Die Konzentration auf das Fahren nimmt ab; C. Die Blendempfindlichkeit nimmt ab,A. Die Aufmerksamkeit für das Verkehrsgeschehen nimmt ab; B. Die Konzentration auf das Fahren nimmt ab,Der Konsum von Cannabisprodukten ist kontraproduktiv für die Fahrtüchtigkeit. Unabhängig von individuell unterschiedlichen Reaktions- und Verhaltensweisen nach dem Konsum nehmen generell die Fähigkeit zu fokussierter Aufmerksamkeit auf den Verkehr ab und die Blendempfindlichkeit zu.,,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-025
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-026,1.1.09-026,4 Punkte,Warum ist bereits der einmalige Konsum von Drogen für die Teilnahme am Straßenverkehr gefährlich?,A. - zur Fahruntüchtigkeit führen kann; B. - einen mehrstündigen Rausch verursachen kann; C. - Wahrnehmungsstörungen verursachen kann,A. - zur Fahruntüchtigkeit führen kann; B. - einen mehrstündigen Rausch verursachen kann; C. - Wahrnehmungsstörungen verursachen kann,"Drogen haben in der Regel Wahrnehmungsstörungen zur Folge. Bereits der einmalige Konsum von Drogen kann zu einem Rausch führen, der mehrere Stunden anhält. Sie als Konsument wären fahruntüchtig.",,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-026
Thema 1.1.,Gefahrenlehre,1.1.09 Kapitel,Alkohol Drogen Medikamente,1.1.09-027,1.1.09-027,4 Punkte,Wie lange sind Cannabis und dessen Abbauprodukte im Urin nachweisbar?,A. Noch nach Wochen; B. Höchstens mehrere Tage; C. Nur mehrere Stunden,A. Noch nach Wochen,Cannabis und dessen Abbauprodukte sind im Urin bis zu einem Zeitraum zwischen zehn Tagen und drei Monaten nach dem Konsum nachweisbar. Die genaue Zeitspanne hängt von der Konsumfrequenz und von der Testgenauigkeit ab.,,,https://www.clickclickdrive.de/fragenkatalog/1.1.-gefahrenlehre/1.1.09-alkohol-drogen-medikamente/1.1.09-027
